id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,image_path
27465,Kurtis,9,maroon,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027465.jpg
27466,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027466.jpg
27467,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027467.jpg
27468,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027468.jpg
27469,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027469.jpg
27470,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027470.jpg
27471,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027471.jpg
27472,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027472.jpg
27473,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027473.jpg
27474,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027474.jpg
27475,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027475.jpg
27476,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027476.jpg
27477,Kurtis,9,red,straight,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027477.jpg
27478,Kurtis,9,red,a-line,calf length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027478.jpg
27479,Kurtis,9,multicolor,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027479.jpg
27480,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027480.jpg
27481,Kurtis,9,multicolor,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027481.jpg
27482,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027482.jpg
27483,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027483.jpg
27484,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027484.jpg
27485,Kurtis,9,red,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027485.jpg
27486,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027486.jpg
27487,Kurtis,9,black,a-line,calf length,party,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027487.jpg
27488,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027488.jpg
27489,Kurtis,9,navy blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027489.jpg
27490,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027490.jpg
27491,Kurtis,9,green,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027491.jpg
27492,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027492.jpg
27493,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027493.jpg
27494,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027494.jpg
27495,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027495.jpg
27496,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027496.jpg
27497,Kurtis,9,green,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027497.jpg
27498,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027498.jpg
27499,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027499.jpg
27500,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027500.jpg
27501,Kurtis,9,purple,a-line,calf length,daily,default,default,default,short sleeves,regular,no attr,./../Data/train_images/027501.jpg
27502,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027502.jpg
27503,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027503.jpg
27504,Kurtis,9,navy blue,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027504.jpg
27505,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027505.jpg
27506,Kurtis,9,blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027506.jpg
27507,Kurtis,9,red,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027507.jpg
27508,Kurtis,9,pink,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027508.jpg
27509,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027509.jpg
27510,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027510.jpg
27511,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027511.jpg
27512,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027512.jpg
27513,Kurtis,9,green,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027513.jpg
27514,Kurtis,9,red,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027514.jpg
27515,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027515.jpg
27516,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027516.jpg
27517,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027517.jpg
27518,Kurtis,9,navy blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027518.jpg
27519,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027519.jpg
27520,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027520.jpg
27521,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027521.jpg
27522,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027522.jpg
27523,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027523.jpg
27524,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027524.jpg
27525,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027525.jpg
27526,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027526.jpg
27527,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027527.jpg
27528,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027528.jpg
27529,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027529.jpg
27530,Kurtis,9,yellow,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027530.jpg
27531,Kurtis,9,maroon,a-line,knee length,party,default,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027531.jpg
27532,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027532.jpg
27533,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027533.jpg
27534,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027534.jpg
27535,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027535.jpg
27536,Kurtis,9,green,a-line,knee length,daily,net,default,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027536.jpg
27537,Kurtis,9,maroon,a-line,knee length,daily,net,solid,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027537.jpg
27538,Kurtis,9,black,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027538.jpg
27539,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027539.jpg
27540,Kurtis,9,maroon,a-line,knee length,party,default,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027540.jpg
27541,Kurtis,9,black,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027541.jpg
27542,Kurtis,9,navy blue,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027542.jpg
27543,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027543.jpg
27544,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027544.jpg
27545,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027545.jpg
27546,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027546.jpg
27547,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027547.jpg
27548,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027548.jpg
27549,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027549.jpg
27550,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027550.jpg
27551,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027551.jpg
27552,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027552.jpg
27553,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027553.jpg
27554,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027554.jpg
27555,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027555.jpg
27556,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027556.jpg
27557,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027557.jpg
27558,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027558.jpg
27559,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027559.jpg
27560,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027560.jpg
27561,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027561.jpg
27562,Kurtis,9,maroon,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027562.jpg
27563,Kurtis,9,black,straight,knee length,daily,net,default,default,short sleeves,regular,no attr,./../Data/train_images/027563.jpg
27564,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027564.jpg
27565,Kurtis,9,green,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027565.jpg
27566,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027566.jpg
27567,Kurtis,9,yellow,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027567.jpg
27568,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027568.jpg
27569,Kurtis,9,blue,a-line,knee length,party,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027569.jpg
27570,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027570.jpg
27571,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027571.jpg
27572,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027572.jpg
27573,Kurtis,9,maroon,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027573.jpg
27574,Kurtis,9,maroon,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027574.jpg
27575,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027575.jpg
27576,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027576.jpg
27577,Kurtis,9,red,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027577.jpg
27578,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027578.jpg
27579,Kurtis,9,red,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027579.jpg
27580,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027580.jpg
27581,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027581.jpg
27582,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027582.jpg
27583,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027583.jpg
27584,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027584.jpg
27585,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027585.jpg
27586,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027586.jpg
27587,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027587.jpg
27588,Kurtis,9,red,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027588.jpg
27589,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027589.jpg
27590,Kurtis,9,grey,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027590.jpg
27591,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027591.jpg
27592,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027592.jpg
27593,Kurtis,9,blue,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027593.jpg
27594,Kurtis,9,blue,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027594.jpg
27595,Kurtis,9,navy blue,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027595.jpg
27596,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027596.jpg
27597,Kurtis,9,maroon,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027597.jpg
27598,Kurtis,9,navy blue,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027598.jpg
27599,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027599.jpg
27600,Kurtis,9,black,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027600.jpg
27601,Kurtis,9,grey,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027601.jpg
27602,Kurtis,9,black,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027602.jpg
27603,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027603.jpg
27604,Kurtis,9,white,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027604.jpg
27605,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027605.jpg
27606,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027606.jpg
27607,Kurtis,9,yellow,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027607.jpg
27608,Kurtis,9,red,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027608.jpg
27609,Kurtis,9,maroon,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027609.jpg
27610,Kurtis,9,grey,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027610.jpg
27611,Kurtis,9,red,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027611.jpg
27612,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027612.jpg
27613,Kurtis,9,yellow,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027613.jpg
27614,Kurtis,9,red,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027614.jpg
27615,Kurtis,9,orange,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027615.jpg
27616,Kurtis,9,navy blue,straight,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027616.jpg
27617,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027617.jpg
27618,Kurtis,9,pink,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027618.jpg
27619,Kurtis,9,red,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027619.jpg
27620,Kurtis,9,red,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027620.jpg
27621,Kurtis,9,maroon,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027621.jpg
27622,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027622.jpg
27623,Kurtis,9,navy blue,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027623.jpg
27624,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027624.jpg
27625,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027625.jpg
27626,Kurtis,9,grey,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027626.jpg
27627,Kurtis,9,pink,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027627.jpg
27628,Kurtis,9,maroon,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027628.jpg
27629,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027629.jpg
27630,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027630.jpg
27631,Kurtis,9,green,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027631.jpg
27632,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027632.jpg
27633,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027633.jpg
27634,Kurtis,9,black,straight,calf length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027634.jpg
27635,Kurtis,9,red,a-line,knee length,daily,default,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027635.jpg
27636,Kurtis,9,red,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027636.jpg
27637,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027637.jpg
27638,Kurtis,9,maroon,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027638.jpg
27639,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027639.jpg
27640,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027640.jpg
27641,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027641.jpg
27642,Kurtis,9,maroon,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027642.jpg
27643,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027643.jpg
27644,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027644.jpg
27645,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027645.jpg
27646,Kurtis,9,navy blue,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027646.jpg
27647,Kurtis,9,yellow,straight,calf length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027647.jpg
27648,Kurtis,9,maroon,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027648.jpg
27649,Kurtis,9,black,straight,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027649.jpg
27650,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027650.jpg
27651,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027651.jpg
27652,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,short sleeves,regular,no attr,./../Data/train_images/027652.jpg
27653,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027653.jpg
27654,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027654.jpg
27655,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027655.jpg
27656,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027656.jpg
27657,Kurtis,9,black,a-line,calf length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027657.jpg
27658,Kurtis,9,black,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027658.jpg
27659,Kurtis,9,red,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027659.jpg
27660,Kurtis,9,green,a-line,knee length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027660.jpg
27661,Kurtis,9,black,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027661.jpg
27662,Kurtis,9,navy blue,a-line,knee length,daily,default,solid,solid,sleeveless,sleeveless,no attr,./../Data/train_images/027662.jpg
27663,Kurtis,9,multicolor,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027663.jpg
27664,Kurtis,9,green,a-line,knee length,party,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027664.jpg
27665,Kurtis,9,blue,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027665.jpg
27666,Kurtis,9,green,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027666.jpg
27667,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027667.jpg
27668,Kurtis,9,green,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027668.jpg
27669,Kurtis,9,yellow,a-line,calf length,daily,default,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027669.jpg
27670,Kurtis,9,navy blue,a-line,calf length,daily,default,solid,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027670.jpg
27671,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027671.jpg
27672,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027672.jpg
27673,Kurtis,9,navy blue,a-line,knee length,daily,net,solid,solid,three-quarter sleeves,regular,no attr,./../Data/train_images/027673.jpg
27674,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027674.jpg
27675,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027675.jpg
27676,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027676.jpg
27677,Kurtis,9,red,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027677.jpg
27678,Kurtis,9,maroon,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027678.jpg
27679,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027679.jpg
27680,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027680.jpg
27681,Kurtis,9,white,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027681.jpg
27682,Kurtis,9,black,a-line,calf length,daily,default,default,default,three-quarter sleeves,regular,no attr,./../Data/train_images/027682.jpg
