id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,image_path
10217,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/010217.jpg
10218,Sarees,10,same as saree,woven design,big border,default,daily,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010218.jpg
10219,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010219.jpg
10220,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010220.jpg
10221,Sarees,10,same as saree,zari,big border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010221.jpg
10222,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010222.jpg
10223,Sarees,10,same as saree,woven design,small border,multicolor,daily,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010223.jpg
10224,Sarees,10,default,zari,small border,default,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010224.jpg
10225,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,floral,yes,./../Data/train_images/010225.jpg
10226,Sarees,10,same as saree,zari,big border,default,party,jacquard,zari woven,solid,solid,no,./../Data/train_images/010226.jpg
10227,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no,./../Data/train_images/010227.jpg
10228,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,floral,yes,./../Data/train_images/010228.jpg
10229,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010229.jpg
10230,Sarees,10,same as border,woven design,small border,default,daily,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/010230.jpg
10231,Sarees,10,same as saree,zari,small border,cream,party,jacquard,same as saree,zari woven,floral,no,./../Data/train_images/010231.jpg
10232,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/010232.jpg
10233,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010233.jpg
10234,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010234.jpg
10235,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no,./../Data/train_images/010235.jpg
10236,Sarees,10,same as saree,woven design,small border,white,party,jacquard,woven design,woven design,floral,no,./../Data/train_images/010236.jpg
10237,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,floral,yes,./../Data/train_images/010237.jpg
10238,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010238.jpg
10239,Sarees,10,same as border,temple border,small border,yellow,party,jacquard,zari woven,solid,solid,yes,./../Data/train_images/010239.jpg
10240,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010240.jpg
10241,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010241.jpg
10242,Sarees,10,same as saree,zari,small border,multicolor,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010242.jpg
10243,Sarees,10,same as saree,zari,big border,default,traditional,jacquard,same as saree,default,ethnic motif,no,./../Data/train_images/010243.jpg
10244,Sarees,10,same as saree,woven design,big border,multicolor,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010244.jpg
10245,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/010245.jpg
10246,Sarees,10,same as saree,woven design,big border,multicolor,wedding,jacquard,default,woven design,default,no,./../Data/train_images/010246.jpg
10247,Sarees,10,same as saree,zari,big border,white,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010247.jpg
10248,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,elephant,no,./../Data/train_images/010248.jpg
10249,Sarees,10,same as saree,no border,no border,navy blue,party,default,same as saree,default,default,no,./../Data/train_images/010249.jpg
10250,Sarees,10,default,no border,no border,default,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010250.jpg
10251,Sarees,10,same as saree,zari,big border,multicolor,party,jacquard,zari woven,zari woven,default,yes,./../Data/train_images/010251.jpg
10252,Sarees,10,same as saree,temple border,small border,cream,traditional,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/010252.jpg
10253,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,floral,yes,./../Data/train_images/010253.jpg
10254,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010254.jpg
10255,Sarees,10,same as saree,default,small border,default,daily,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010255.jpg
10256,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,elephant,no,./../Data/train_images/010256.jpg
10257,Sarees,10,solid,zari,big border,default,party,tassels and latkans,same as saree,default,floral,yes,./../Data/train_images/010257.jpg
10258,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/010258.jpg
10259,Sarees,10,same as border,woven design,small border,yellow,party,default,same as saree,default,default,yes,./../Data/train_images/010259.jpg
10260,Sarees,10,same as saree,woven design,small border,default,party,jacquard,same as saree,default,default,no,./../Data/train_images/010260.jpg
10261,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010261.jpg
10262,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/010262.jpg
10263,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010263.jpg
10264,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,solid,no,./../Data/train_images/010264.jpg
10265,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010265.jpg
10266,Sarees,10,same as saree,woven design,big border,multicolor,traditional,jacquard,same as saree,default,default,no,./../Data/train_images/010266.jpg
10267,Sarees,10,same as saree,woven design,big border,default,daily,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010267.jpg
10268,Sarees,10,same as saree,temple border,big border,default,party,jacquard,zari woven,woven design,checked,no,./../Data/train_images/010268.jpg
10269,Sarees,10,same as border,temple border,big border,default,party,jacquard,zari woven,woven design,checked,yes,./../Data/train_images/010269.jpg
10270,Sarees,10,same as saree,default,big border,default,party,default,same as saree,zari woven,floral,no,./../Data/train_images/010270.jpg
10271,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,zari woven,zari woven,ethnic motif,yes,./../Data/train_images/010271.jpg
10272,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/010272.jpg
10273,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010273.jpg
10274,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010274.jpg
10275,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010275.jpg
10276,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/010276.jpg
10277,Sarees,10,same as saree,temple border,big border,yellow,party,jacquard,zari woven,woven design,checked,no,./../Data/train_images/010277.jpg
10278,Sarees,10,same as saree,solid,small border,cream,party,jacquard,zari woven,woven design,floral,yes,./../Data/train_images/010278.jpg
10279,Sarees,10,same as saree,solid,small border,white,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010279.jpg
10280,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/010280.jpg
10281,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/010281.jpg
10282,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010282.jpg
10283,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no,./../Data/train_images/010283.jpg
10284,Sarees,10,same as saree,zari,big border,white,party,jacquard,same as saree,zari woven,floral,yes,./../Data/train_images/010284.jpg
10285,Sarees,10,same as saree,solid,small border,cream,traditional,jacquard,same as saree,zari woven,floral,no,./../Data/train_images/010285.jpg
10286,Sarees,10,default,zari,big border,white,traditional,jacquard,same as saree,zari woven,floral,no,./../Data/train_images/010286.jpg
10287,Sarees,10,same as border,woven design,small border,default,party,jacquard,zari woven,default,default,no,./../Data/train_images/010287.jpg
10288,Sarees,10,same as saree,zari,small border,white,party,jacquard,same as saree,zari woven,floral,no,./../Data/train_images/010288.jpg
10289,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,yes,./../Data/train_images/010289.jpg
10290,Sarees,10,same as saree,woven design,small border,multicolor,wedding,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010290.jpg
10291,Sarees,10,same as saree,woven design,small border,multicolor,wedding,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/010291.jpg
10292,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/010292.jpg
10293,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010293.jpg
10294,Sarees,10,same as saree,woven design,small border,multicolor,wedding,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010294.jpg
10295,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010295.jpg
10296,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010296.jpg
10297,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/010297.jpg
10298,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010298.jpg
10299,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010299.jpg
10300,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/010300.jpg
10301,Sarees,10,same as border,zari,small border,default,traditional,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010301.jpg
10302,Sarees,10,same as saree,woven design,big border,multicolor,traditional,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/010302.jpg
10303,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010303.jpg
10304,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010304.jpg
10305,Sarees,10,same as border,zari,big border,green,traditional,jacquard,zari woven,solid,solid,no,./../Data/train_images/010305.jpg
10306,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,solid,no,./../Data/train_images/010306.jpg
10307,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010307.jpg
10308,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010308.jpg
10309,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,botanical,no,./../Data/train_images/010309.jpg
10310,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010310.jpg
10311,Sarees,10,same as saree,temple border,small border,white,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010311.jpg
10312,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010312.jpg
10313,Sarees,10,same as saree,solid,small border,white,party,jacquard,zari woven,woven design,floral,yes,./../Data/train_images/010313.jpg
10314,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010314.jpg
10315,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,same as saree,zari woven,floral,no,./../Data/train_images/010315.jpg
10316,Sarees,10,same as saree,zari,big border,multicolor,party,tassels and latkans,same as saree,woven design,checked,no,./../Data/train_images/010316.jpg
10317,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,woven design,zari woven,default,no,./../Data/train_images/010317.jpg
10318,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,elephant,yes,./../Data/train_images/010318.jpg
10319,Sarees,10,same as saree,woven design,big border,default,daily,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/010319.jpg
10320,Sarees,10,same as border,zari,big border,default,party,jacquard,zari woven,solid,solid,no,./../Data/train_images/010320.jpg
10321,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010321.jpg
10322,Sarees,10,same as saree,woven design,big border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010322.jpg
10323,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010323.jpg
10324,Sarees,10,same as saree,default,small border,default,party,jacquard,zari woven,zari woven,default,yes,./../Data/train_images/010324.jpg
10325,Sarees,10,same as saree,woven design,no border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010325.jpg
10326,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010326.jpg
10327,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/010327.jpg
10328,Sarees,10,same as border,default,small border,default,party,tassels and latkans,same as saree,zari woven,ethnic motif,no,./../Data/train_images/010328.jpg
10329,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,yes,./../Data/train_images/010329.jpg
10330,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,default,yes,./../Data/train_images/010330.jpg
10331,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/010331.jpg
10332,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010332.jpg
10333,Sarees,10,same as saree,solid,small border,white,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010333.jpg
10334,Sarees,10,same as saree,default,big border,default,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010334.jpg
10335,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010335.jpg
10336,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010336.jpg
10337,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010337.jpg
10338,Sarees,10,default,woven design,small border,multicolor,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010338.jpg
10339,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010339.jpg
10340,Sarees,10,same as saree,woven design,big border,multicolor,wedding,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010340.jpg
10341,Sarees,10,same as border,zari,big border,default,party,jacquard,zari woven,solid,solid,yes,./../Data/train_images/010341.jpg
10342,Sarees,10,same as saree,zari,big border,multicolor,daily,tassels and latkans,zari woven,woven design,checked,no,./../Data/train_images/010342.jpg
10343,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,zari woven,zari woven,peacock,yes,./../Data/train_images/010343.jpg
10344,Sarees,10,same as saree,woven design,no border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010344.jpg
10345,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010345.jpg
10346,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010346.jpg
10347,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,yes,./../Data/train_images/010347.jpg
10348,Sarees,10,same as saree,zari,small border,default,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010348.jpg
10349,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010349.jpg
10350,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,yes,./../Data/train_images/010350.jpg
10351,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010351.jpg
10352,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/010352.jpg
10353,Sarees,10,same as saree,woven design,small border,default,daily,jacquard,same as saree,default,default,no,./../Data/train_images/010353.jpg
10354,Sarees,10,same as saree,zari,small border,cream,party,jacquard,same as saree,zari woven,peacock,yes,./../Data/train_images/010354.jpg
10355,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010355.jpg
10356,Sarees,10,same as saree,zari,big border,cream,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010356.jpg
10357,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,ethnic motif,yes,./../Data/train_images/010357.jpg
10358,Sarees,10,same as saree,default,small border,default,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010358.jpg
10359,Sarees,10,same as border,woven design,big border,multicolor,traditional,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010359.jpg
10360,Sarees,10,same as saree,woven design,small border,multicolor,party,default,same as saree,default,ethnic motif,no,./../Data/train_images/010360.jpg
10361,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010361.jpg
10362,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,same as saree,default,ethnic motif,no,./../Data/train_images/010362.jpg
10363,Sarees,10,same as saree,woven design,small border,multicolor,daily,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010363.jpg
10364,Sarees,10,same as saree,zari,small border,white,daily,default,default,zari woven,default,no,./../Data/train_images/010364.jpg
10365,Sarees,10,same as saree,default,small border,multicolor,party,jacquard,zari woven,default,default,no,./../Data/train_images/010365.jpg
10366,Sarees,10,same as saree,temple border,small border,white,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010366.jpg
10367,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,floral,yes,./../Data/train_images/010367.jpg
10368,Sarees,10,same as saree,woven design,big border,default,wedding,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/010368.jpg
10369,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010369.jpg
10370,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,elephant,no,./../Data/train_images/010370.jpg
10371,Sarees,10,same as saree,woven design,small border,white,party,jacquard,woven design,woven design,floral,no,./../Data/train_images/010371.jpg
10372,Sarees,10,same as border,woven design,big border,multicolor,daily,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010372.jpg
10373,Sarees,10,same as saree,woven design,big border,multicolor,daily,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010373.jpg
10374,Sarees,10,same as saree,zari,big border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010374.jpg
10375,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no,./../Data/train_images/010375.jpg
10376,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010376.jpg
10377,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010377.jpg
10378,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010378.jpg
10379,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no,./../Data/train_images/010379.jpg
10380,Sarees,10,same as saree,zari,big border,pink,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010380.jpg
10381,Sarees,10,default,no border,no border,default,party,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010381.jpg
10382,Sarees,10,same as saree,woven design,big border,multicolor,wedding,jacquard,default,woven design,default,no,./../Data/train_images/010382.jpg
10383,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,floral,yes,./../Data/train_images/010383.jpg
10384,Sarees,10,same as saree,zari,small border,pink,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010384.jpg
10385,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,yes,./../Data/train_images/010385.jpg
10386,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010386.jpg
10387,Sarees,10,same as saree,woven design,big border,default,traditional,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/010387.jpg
10388,Sarees,10,same as saree,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes,./../Data/train_images/010388.jpg
10389,Sarees,10,same as saree,woven design,big border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010389.jpg
10390,Sarees,10,same as saree,woven design,small border,multicolor,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010390.jpg
10391,Sarees,10,same as saree,temple border,small border,green,party,default,default,default,default,no,./../Data/train_images/010391.jpg
10392,Sarees,10,same as border,zari,big border,default,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010392.jpg
10393,Sarees,10,same as saree,zari,small border,pink,traditional,jacquard,woven design,zari woven,checked,no,./../Data/train_images/010393.jpg
10394,Sarees,10,same as border,zari,big border,default,traditional,jacquard,same as saree,zari woven,floral,no,./../Data/train_images/010394.jpg
10395,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010395.jpg
10396,Sarees,10,same as border,woven design,small border,default,traditional,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/010396.jpg
10397,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/010397.jpg
10398,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010398.jpg
10399,Sarees,10,same as saree,woven design,no border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010399.jpg
10400,Sarees,10,same as saree,default,small border,default,party,default,same as saree,printed,default,no,./../Data/train_images/010400.jpg
10401,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,yes,./../Data/train_images/010401.jpg
10402,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010402.jpg
10403,Sarees,10,same as saree,woven design,big border,multicolor,wedding,jacquard,same as saree,zari woven,ethnic motif,no,./../Data/train_images/010403.jpg
10404,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010404.jpg
10405,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010405.jpg
10406,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,zari woven,zari woven,botanical,no,./../Data/train_images/010406.jpg
10407,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010407.jpg
10408,Sarees,10,same as saree,zari,big border,multicolor,party,tassels and latkans,same as saree,woven design,checked,no,./../Data/train_images/010408.jpg
10409,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/010409.jpg
10410,Sarees,10,same as saree,zari,small border,cream,party,jacquard,zari woven,zari woven,floral,yes,./../Data/train_images/010410.jpg
10411,Sarees,10,same as saree,zari,big border,navy blue,party,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/010411.jpg
10412,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no,./../Data/train_images/010412.jpg
10413,Sarees,10,same as saree,zari,small border,default,daily,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010413.jpg
10414,Sarees,10,same as saree,zari,big border,green,party,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010414.jpg
10415,Sarees,10,same as saree,zari,big border,pink,traditional,default,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010415.jpg
10416,Sarees,10,same as saree,zari,big border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010416.jpg
10417,Sarees,10,same as saree,zari,small border,default,party,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/010417.jpg
10418,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,default,no,./../Data/train_images/010418.jpg
10419,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/010419.jpg
10420,Sarees,10,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no,./../Data/train_images/010420.jpg
10421,Sarees,10,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,floral,no,./../Data/train_images/010421.jpg
10422,Sarees,10,same as saree,zari,small border,white,party,jacquard,zari woven,zari woven,floral,no,./../Data/train_images/010422.jpg
10423,Sarees,10,same as saree,woven design,big border,multicolor,wedding,jacquard,zari woven,default,ethnic motif,no,./../Data/train_images/010423.jpg
10424,Sarees,10,same as saree,woven design,big border,default,daily,jacquard,same as saree,default,ethnic motif,no,./../Data/train_images/010424.jpg
10425,Sarees,10,same as saree,default,big border,default,traditional,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010425.jpg
10426,Sarees,10,same as saree,default,small border,default,party,default,same as saree,default,ethnic motif,no,./../Data/train_images/010426.jpg
10427,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,elephant,no,./../Data/train_images/010427.jpg
10428,Sarees,10,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,yes,./../Data/train_images/010428.jpg
10429,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,zari woven,zari woven,peacock,no,./../Data/train_images/010429.jpg
10430,Sarees,10,same as saree,zari,small border,white,party,jacquard,same as saree,zari woven,elephant,no,./../Data/train_images/010430.jpg
10431,Sarees,10,default,zari,big border,default,party,jacquard,zari woven,zari woven,default,no,./../Data/train_images/010431.jpg
10432,Sarees,10,same as saree,zari,small border,cream,party,default,woven design,zari woven,peacock,no,./../Data/train_images/010432.jpg
10433,Sarees,10,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,default,yes,./../Data/train_images/010433.jpg
10434,Sarees,10,default,no border,no border,default,party,jacquard,same as saree,zari woven,default,no,./../Data/train_images/010434.jpg
10435,Sarees,10,same as saree,zari,small border,white,traditional,jacquard,zari woven,zari woven,ethnic motif,no,./../Data/train_images/010435.jpg
10436,Sarees,10,same as saree,zari,small border,white,party,jacquard,woven design,zari woven,ethnic motif,no,./../Data/train_images/010436.jpg
