id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,image_path
1439,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001439.jpg
1440,Men Tshirts,5,white,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001440.jpg
1441,Men Tshirts,5,black,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001441.jpg
1442,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001442.jpg
1443,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001443.jpg
1444,Men Tshirts,5,default,polo,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001444.jpg
1445,Men Tshirts,5,default,polo,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001445.jpg
1446,Men Tshirts,5,default,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001446.jpg
1447,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001447.jpg
1448,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001448.jpg
1449,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001449.jpg
1450,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001450.jpg
1451,Men Tshirts,5,multicolor,round,printed,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001451.jpg
1452,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001452.jpg
1453,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001453.jpg
1454,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001454.jpg
1455,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001455.jpg
1456,Men Tshirts,5,black,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001456.jpg
1457,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001457.jpg
1458,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001458.jpg
1459,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001459.jpg
1460,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001460.jpg
1461,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001461.jpg
1462,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001462.jpg
1463,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001463.jpg
1464,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001464.jpg
1465,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001465.jpg
1466,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001466.jpg
1467,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001467.jpg
1468,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001468.jpg
1469,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001469.jpg
1470,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001470.jpg
1471,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001471.jpg
1472,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001472.jpg
1473,Men Tshirts,5,black,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001473.jpg
1474,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001474.jpg
1475,Men Tshirts,5,white,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001475.jpg
1476,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001476.jpg
1477,Men Tshirts,5,default,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001477.jpg
1478,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001478.jpg
1479,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001479.jpg
1480,Men Tshirts,5,white,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001480.jpg
1481,Men Tshirts,5,black,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001481.jpg
1482,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001482.jpg
1483,Men Tshirts,5,white,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001483.jpg
1484,Men Tshirts,5,default,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001484.jpg
1485,Men Tshirts,5,black,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001485.jpg
1486,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001486.jpg
1487,Men Tshirts,5,multicolor,round,printed,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001487.jpg
1488,Men Tshirts,5,default,round,solid,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001488.jpg
1489,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001489.jpg
1490,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001490.jpg
1491,Men Tshirts,5,default,round,solid,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001491.jpg
1492,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001492.jpg
1493,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001493.jpg
1494,Men Tshirts,5,black,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001494.jpg
1495,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001495.jpg
1496,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001496.jpg
1497,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001497.jpg
1498,Men Tshirts,5,default,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001498.jpg
1499,Men Tshirts,5,black,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001499.jpg
1500,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001500.jpg
1501,Men Tshirts,5,black,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001501.jpg
1502,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001502.jpg
1503,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001503.jpg
1504,Men Tshirts,5,default,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001504.jpg
1505,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001505.jpg
1506,Men Tshirts,5,black,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001506.jpg
1507,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001507.jpg
1508,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001508.jpg
1509,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001509.jpg
1510,Men Tshirts,5,black,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001510.jpg
1511,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001511.jpg
1512,Men Tshirts,5,black,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001512.jpg
1513,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001513.jpg
1514,Men Tshirts,5,black,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001514.jpg
1515,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001515.jpg
1516,Men Tshirts,5,black,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001516.jpg
1517,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001517.jpg
1518,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001518.jpg
1519,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001519.jpg
1520,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001520.jpg
1521,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001521.jpg
1522,Men Tshirts,5,white,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001522.jpg
1523,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001523.jpg
1524,Men Tshirts,5,black,polo,printed,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001524.jpg
1525,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001525.jpg
1526,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001526.jpg
1527,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001527.jpg
1528,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001528.jpg
1529,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001529.jpg
1530,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001530.jpg
1531,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001531.jpg
1532,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001532.jpg
1533,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001533.jpg
1534,Men Tshirts,5,default,polo,printed,solid,long sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001534.jpg
1535,Men Tshirts,5,default,polo,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001535.jpg
1536,Men Tshirts,5,default,polo,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001536.jpg
1537,Men Tshirts,5,default,polo,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001537.jpg
1538,Men Tshirts,5,default,polo,solid,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001538.jpg
1539,Men Tshirts,5,default,polo,solid,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001539.jpg
1540,Men Tshirts,5,default,polo,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001540.jpg
1541,Men Tshirts,5,black,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001541.jpg
1542,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001542.jpg
1543,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001543.jpg
1544,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001544.jpg
1545,Men Tshirts,5,black,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001545.jpg
1546,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001546.jpg
1547,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001547.jpg
1548,Men Tshirts,5,white,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001548.jpg
1549,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001549.jpg
1550,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001550.jpg
1551,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001551.jpg
1552,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001552.jpg
1553,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001553.jpg
1554,Men Tshirts,5,multicolor,round,solid,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001554.jpg
1555,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001555.jpg
1556,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001556.jpg
1557,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001557.jpg
1558,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001558.jpg
1559,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001559.jpg
1560,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001560.jpg
1561,Men Tshirts,5,black,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001561.jpg
1562,Men Tshirts,5,black,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001562.jpg
1563,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001563.jpg
1564,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001564.jpg
1565,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001565.jpg
1566,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001566.jpg
1567,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001567.jpg
1568,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001568.jpg
1569,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001569.jpg
1570,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001570.jpg
1571,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001571.jpg
1572,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001572.jpg
1573,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001573.jpg
1574,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001574.jpg
1575,Men Tshirts,5,multicolor,polo,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001575.jpg
1576,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001576.jpg
1577,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001577.jpg
1578,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001578.jpg
1579,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001579.jpg
1580,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001580.jpg
1581,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001581.jpg
1582,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001582.jpg
1583,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001583.jpg
1584,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001584.jpg
1585,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001585.jpg
1586,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001586.jpg
1587,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001587.jpg
1588,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001588.jpg
1589,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001589.jpg
1590,Men Tshirts,5,white,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001590.jpg
1591,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001591.jpg
1592,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001592.jpg
1593,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001593.jpg
1594,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001594.jpg
1595,Men Tshirts,5,default,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001595.jpg
1596,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001596.jpg
1597,Men Tshirts,5,multicolor,round,printed,default,long sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001597.jpg
1598,Men Tshirts,5,default,round,printed,default,long sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001598.jpg
1599,Men Tshirts,5,default,round,printed,default,long sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001599.jpg
1600,Men Tshirts,5,default,round,printed,default,long sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001600.jpg
1601,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001601.jpg
1602,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001602.jpg
1603,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001603.jpg
1604,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001604.jpg
1605,Men Tshirts,5,white,round,printed,typography,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001605.jpg
1606,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001606.jpg
1607,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001607.jpg
1608,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001608.jpg
1609,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001609.jpg
1610,Men Tshirts,5,black,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001610.jpg
1611,Men Tshirts,5,white,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001611.jpg
1612,Men Tshirts,5,default,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001612.jpg
1613,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001613.jpg
1614,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001614.jpg
1615,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001615.jpg
1616,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001616.jpg
1617,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001617.jpg
1618,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001618.jpg
1619,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001619.jpg
1620,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001620.jpg
1621,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001621.jpg
1622,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001622.jpg
1623,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001623.jpg
1624,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001624.jpg
1625,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001625.jpg
1626,Men Tshirts,5,multicolor,round,printed,default,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001626.jpg
1627,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001627.jpg
1628,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001628.jpg
1629,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001629.jpg
1630,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001630.jpg
1631,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001631.jpg
1632,Men Tshirts,5,black,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001632.jpg
1633,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001633.jpg
1634,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001634.jpg
1635,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001635.jpg
1636,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001636.jpg
1637,Men Tshirts,5,white,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001637.jpg
1638,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001638.jpg
1639,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001639.jpg
1640,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001640.jpg
1641,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001641.jpg
1642,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001642.jpg
1643,Men Tshirts,5,multicolor,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001643.jpg
1644,Men Tshirts,5,multicolor,round,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001644.jpg
1645,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001645.jpg
1646,Men Tshirts,5,default,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001646.jpg
1647,Men Tshirts,5,multicolor,polo,solid,solid,short sleeves,no attr,no attr,no attr,no attr,no attr,./../Data/train_images/001647.jpg
