id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,image_path
35231,Women Tshirts,8,black,regular,crop,printed,default,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035231.jpg
35232,Women Tshirts,8,black,regular,long,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035232.jpg
35233,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035233.jpg
35234,Women Tshirts,8,yellow,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035234.jpg
35235,Women Tshirts,8,black,boxy,crop,printed,quirky,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035235.jpg
35236,Women Tshirts,8,maroon,boxy,crop,printed,quirky,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035236.jpg
35237,Women Tshirts,8,pink,boxy,crop,printed,quirky,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035237.jpg
35238,Women Tshirts,8,yellow,loose,crop,printed,quirky,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035238.jpg
35239,Women Tshirts,8,black,regular,long,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035239.jpg
35240,Women Tshirts,8,yellow,regular,crop,printed,typography,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035240.jpg
35241,Women Tshirts,8,black,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035241.jpg
35242,Women Tshirts,8,black,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035242.jpg
35243,Women Tshirts,8,white,regular,crop,printed,quirky,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035243.jpg
35244,Women Tshirts,8,pink,regular,regular,printed,graphic,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035244.jpg
35245,Women Tshirts,8,default,regular,crop,printed,funky print,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035245.jpg
35246,Women Tshirts,8,pink,regular,crop,printed,quirky,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035246.jpg
35247,Women Tshirts,8,black,loose,regular,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035247.jpg
35248,Women Tshirts,8,black,regular,long,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035248.jpg
35249,Women Tshirts,8,black,regular,regular,printed,graphic,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035249.jpg
35250,Women Tshirts,8,white,regular,crop,printed,funky print,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035250.jpg
35251,Women Tshirts,8,default,loose,regular,printed,typography,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035251.jpg
35252,Women Tshirts,8,yellow,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035252.jpg
35253,Women Tshirts,8,white,regular,crop,printed,quirky,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035253.jpg
35254,Women Tshirts,8,white,boxy,crop,printed,graphic,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035254.jpg
35255,Women Tshirts,8,black,loose,regular,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035255.jpg
35256,Women Tshirts,8,default,loose,regular,printed,typography,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035256.jpg
35257,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035257.jpg
35258,Women Tshirts,8,pink,boxy,regular,printed,quirky,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035258.jpg
35259,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035259.jpg
35260,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035260.jpg
35261,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035261.jpg
35262,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035262.jpg
35263,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035263.jpg
35264,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035264.jpg
35265,Women Tshirts,8,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035265.jpg
35266,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035266.jpg
35267,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035267.jpg
35268,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035268.jpg
35269,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035269.jpg
35270,Women Tshirts,8,maroon,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035270.jpg
35271,Women Tshirts,8,black,regular,crop,printed,quirky,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035271.jpg
35272,Women Tshirts,8,default,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035272.jpg
35273,Women Tshirts,8,default,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035273.jpg
35274,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035274.jpg
35275,Women Tshirts,8,default,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035275.jpg
35276,Women Tshirts,8,default,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035276.jpg
35277,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035277.jpg
35278,Women Tshirts,8,default,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035278.jpg
35279,Women Tshirts,8,default,regular,long,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035279.jpg
35280,Women Tshirts,8,black,boxy,crop,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035280.jpg
35281,Women Tshirts,8,default,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035281.jpg
35282,Women Tshirts,8,default,regular,long,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035282.jpg
35283,Women Tshirts,8,white,loose,crop,printed,default,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035283.jpg
35284,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035284.jpg
35285,Women Tshirts,8,white,regular,crop,solid,solid,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035285.jpg
35286,Women Tshirts,8,default,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035286.jpg
35287,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035287.jpg
35288,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035288.jpg
35289,Women Tshirts,8,white,regular,crop,printed,funky print,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035289.jpg
35290,Women Tshirts,8,default,regular,crop,printed,typography,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035290.jpg
35291,Women Tshirts,8,black,regular,crop,printed,graphic,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035291.jpg
35292,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035292.jpg
35293,Women Tshirts,8,white,regular,crop,printed,graphic,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035293.jpg
35294,Women Tshirts,8,default,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035294.jpg
35295,Women Tshirts,8,yellow,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035295.jpg
35296,Women Tshirts,8,black,regular,crop,printed,quirky,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035296.jpg
35297,Women Tshirts,8,black,regular,crop,printed,quirky,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035297.jpg
35298,Women Tshirts,8,yellow,loose,regular,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035298.jpg
35299,Women Tshirts,8,black,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035299.jpg
35300,Women Tshirts,8,yellow,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035300.jpg
35301,Women Tshirts,8,default,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035301.jpg
35302,Women Tshirts,8,white,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035302.jpg
35303,Women Tshirts,8,yellow,regular,crop,printed,funky print,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035303.jpg
35304,Women Tshirts,8,black,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035304.jpg
35305,Women Tshirts,8,default,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035305.jpg
35306,Women Tshirts,8,default,regular,regular,printed,graphic,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035306.jpg
35307,Women Tshirts,8,yellow,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035307.jpg
35308,Women Tshirts,8,default,boxy,crop,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035308.jpg
35309,Women Tshirts,8,yellow,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035309.jpg
35310,Women Tshirts,8,default,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035310.jpg
35311,Women Tshirts,8,default,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035311.jpg
35312,Women Tshirts,8,multicolor,regular,regular,solid,typography,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035312.jpg
35313,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035313.jpg
35314,Women Tshirts,8,white,regular,regular,printed,funky print,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035314.jpg
35315,Women Tshirts,8,default,loose,long,printed,typography,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035315.jpg
35316,Women Tshirts,8,white,loose,long,printed,quirky,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035316.jpg
35317,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035317.jpg
35318,Women Tshirts,8,maroon,boxy,crop,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035318.jpg
35319,Women Tshirts,8,default,boxy,crop,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035319.jpg
35320,Women Tshirts,8,black,boxy,crop,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035320.jpg
35321,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035321.jpg
35322,Women Tshirts,8,maroon,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035322.jpg
35323,Women Tshirts,8,white,boxy,crop,printed,typography,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035323.jpg
35324,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035324.jpg
35325,Women Tshirts,8,default,regular,regular,printed,default,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035325.jpg
35326,Women Tshirts,8,black,regular,crop,printed,typography,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035326.jpg
35327,Women Tshirts,8,multicolor,loose,regular,printed,quirky,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035327.jpg
35328,Women Tshirts,8,white,loose,long,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035328.jpg
35329,Women Tshirts,8,maroon,boxy,crop,printed,typography,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035329.jpg
35330,Women Tshirts,8,white,regular,regular,printed,funky print,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035330.jpg
35331,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035331.jpg
35332,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035332.jpg
35333,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035333.jpg
35334,Women Tshirts,8,black,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035334.jpg
35335,Women Tshirts,8,pink,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035335.jpg
35336,Women Tshirts,8,multicolor,loose,regular,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035336.jpg
35337,Women Tshirts,8,default,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035337.jpg
35338,Women Tshirts,8,black,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035338.jpg
35339,Women Tshirts,8,default,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035339.jpg
35340,Women Tshirts,8,default,loose,long,printed,typography,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035340.jpg
35341,Women Tshirts,8,default,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035341.jpg
35342,Women Tshirts,8,multicolor,loose,regular,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035342.jpg
35343,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035343.jpg
35344,Women Tshirts,8,black,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035344.jpg
35345,Women Tshirts,8,black,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035345.jpg
35346,Women Tshirts,8,yellow,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035346.jpg
35347,Women Tshirts,8,white,boxy,crop,printed,typography,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035347.jpg
35348,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035348.jpg
35349,Women Tshirts,8,black,loose,regular,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035349.jpg
35350,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035350.jpg
35351,Women Tshirts,8,pink,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035351.jpg
35352,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035352.jpg
35353,Women Tshirts,8,black,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035353.jpg
35354,Women Tshirts,8,default,regular,regular,printed,default,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035354.jpg
35355,Women Tshirts,8,default,regular,regular,printed,default,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035355.jpg
35356,Women Tshirts,8,default,regular,regular,printed,default,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035356.jpg
35357,Women Tshirts,8,black,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035357.jpg
35358,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035358.jpg
35359,Women Tshirts,8,yellow,loose,regular,printed,typography,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035359.jpg
35360,Women Tshirts,8,black,loose,long,printed,typography,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035360.jpg
35361,Women Tshirts,8,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035361.jpg
35362,Women Tshirts,8,black,loose,regular,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035362.jpg
35363,Women Tshirts,8,yellow,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035363.jpg
35364,Women Tshirts,8,yellow,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035364.jpg
35365,Women Tshirts,8,black,boxy,crop,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035365.jpg
35366,Women Tshirts,8,yellow,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035366.jpg
35367,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035367.jpg
35368,Women Tshirts,8,black,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035368.jpg
35369,Women Tshirts,8,default,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035369.jpg
35370,Women Tshirts,8,default,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035370.jpg
35371,Women Tshirts,8,maroon,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035371.jpg
35372,Women Tshirts,8,maroon,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035372.jpg
35373,Women Tshirts,8,default,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035373.jpg
35374,Women Tshirts,8,black,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035374.jpg
35375,Women Tshirts,8,black,regular,regular,printed,graphic,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035375.jpg
35376,Women Tshirts,8,maroon,loose,long,printed,typography,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035376.jpg
35377,Women Tshirts,8,multicolor,regular,regular,printed,funky print,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035377.jpg
35378,Women Tshirts,8,maroon,regular,regular,printed,default,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035378.jpg
35379,Women Tshirts,8,default,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035379.jpg
35380,Women Tshirts,8,pink,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035380.jpg
35381,Women Tshirts,8,default,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035381.jpg
35382,Women Tshirts,8,default,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035382.jpg
35383,Women Tshirts,8,white,regular,long,printed,quirky,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035383.jpg
35384,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035384.jpg
35385,Women Tshirts,8,default,loose,regular,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035385.jpg
35386,Women Tshirts,8,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035386.jpg
35387,Women Tshirts,8,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035387.jpg
35388,Women Tshirts,8,multicolor,regular,regular,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035388.jpg
35389,Women Tshirts,8,multicolor,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035389.jpg
35390,Women Tshirts,8,white,loose,long,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035390.jpg
35391,Women Tshirts,8,yellow,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035391.jpg
35392,Women Tshirts,8,default,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035392.jpg
35393,Women Tshirts,8,multicolor,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035393.jpg
35394,Women Tshirts,8,black,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035394.jpg
35395,Women Tshirts,8,yellow,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035395.jpg
35396,Women Tshirts,8,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035396.jpg
35397,Women Tshirts,8,yellow,regular,crop,printed,default,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035397.jpg
35398,Women Tshirts,8,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035398.jpg
35399,Women Tshirts,8,maroon,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035399.jpg
35400,Women Tshirts,8,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035400.jpg
35401,Women Tshirts,8,yellow,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035401.jpg
35402,Women Tshirts,8,black,loose,regular,printed,typography,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035402.jpg
35403,Women Tshirts,8,white,loose,regular,printed,graphic,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035403.jpg
35404,Women Tshirts,8,pink,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035404.jpg
35405,Women Tshirts,8,pink,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035405.jpg
35406,Women Tshirts,8,black,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035406.jpg
35407,Women Tshirts,8,yellow,regular,long,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035407.jpg
35408,Women Tshirts,8,default,regular,crop,printed,quirky,default,regular sleeves,default,no attr,no attr,./../Data/train_images/035408.jpg
35409,Women Tshirts,8,default,regular,crop,printed,funky print,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035409.jpg
35410,Women Tshirts,8,default,regular,regular,solid,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035410.jpg
35411,Women Tshirts,8,multicolor,loose,regular,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035411.jpg
35412,Women Tshirts,8,yellow,regular,regular,printed,funky print,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035412.jpg
35413,Women Tshirts,8,default,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035413.jpg
35414,Women Tshirts,8,default,boxy,crop,printed,quirky,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035414.jpg
35415,Women Tshirts,8,default,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035415.jpg
35416,Women Tshirts,8,yellow,regular,crop,printed,typography,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035416.jpg
35417,Women Tshirts,8,default,regular,regular,printed,default,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035417.jpg
35418,Women Tshirts,8,multicolor,loose,regular,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035418.jpg
35419,Women Tshirts,8,black,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035419.jpg
35420,Women Tshirts,8,black,regular,regular,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035420.jpg
35421,Women Tshirts,8,multicolor,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035421.jpg
35422,Women Tshirts,8,multicolor,loose,regular,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035422.jpg
35423,Women Tshirts,8,white,regular,crop,printed,graphic,long sleeves,cuffed sleeves,default,no attr,no attr,./../Data/train_images/035423.jpg
35424,Women Tshirts,8,black,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035424.jpg
35425,Women Tshirts,8,multicolor,boxy,crop,printed,quirky,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035425.jpg
35426,Women Tshirts,8,pink,regular,crop,printed,funky print,long sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035426.jpg
35427,Women Tshirts,8,yellow,boxy,crop,printed,funky print,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035427.jpg
35428,Women Tshirts,8,yellow,boxy,crop,printed,graphic,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035428.jpg
35429,Women Tshirts,8,maroon,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035429.jpg
35430,Women Tshirts,8,black,regular,crop,solid,solid,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035430.jpg
35431,Women Tshirts,8,multicolor,regular,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035431.jpg
35432,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035432.jpg
35433,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035433.jpg
35434,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035434.jpg
35435,Women Tshirts,8,maroon,regular,regular,default,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035435.jpg
35436,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035436.jpg
35437,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035437.jpg
35438,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035438.jpg
35439,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035439.jpg
35440,Women Tshirts,8,white,loose,long,printed,default,short sleeves,regular sleeves,default,no attr,no attr,./../Data/train_images/035440.jpg
