id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,image_path
54441,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054441.jpg
54442,Women Tops & Tunics,10,red,regular,crop,round neck,casual,default,default,short sleeves,regular sleeves,knitted,./../Data/train_images/054442.jpg
54443,Women Tops & Tunics,10,pink,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054443.jpg
54444,Women Tops & Tunics,10,green,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054444.jpg
54445,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054445.jpg
54446,Women Tops & Tunics,10,white,default,regular,round neck,casual,solid,floral,short sleeves,regular sleeves,knitted,./../Data/train_images/054446.jpg
54447,Women Tops & Tunics,10,default,regular,regular,high,casual,solid,solid,short sleeves,default,ruffles,./../Data/train_images/054447.jpg
54448,Women Tops & Tunics,10,white,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054448.jpg
54449,Women Tops & Tunics,10,pink,fitted,regular,round neck,casual,default,default,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054449.jpg
54450,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054450.jpg
54451,Women Tops & Tunics,10,red,regular,regular,default,casual,printed,quirky,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054451.jpg
54452,Women Tops & Tunics,10,white,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054452.jpg
54453,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,default,short sleeves,regular sleeves,ruffles,./../Data/train_images/054453.jpg
54454,Women Tops & Tunics,10,red,fitted,crop,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054454.jpg
54455,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,default,knitted,./../Data/train_images/054455.jpg
54456,Women Tops & Tunics,10,yellow,fitted,crop,high,casual,solid,solid,sleeveless,sleeveless,knitted,./../Data/train_images/054456.jpg
54457,Women Tops & Tunics,10,white,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054457.jpg
54458,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054458.jpg
54459,Women Tops & Tunics,10,yellow,regular,regular,high,casual,solid,solid,short sleeves,default,default,./../Data/train_images/054459.jpg
54460,Women Tops & Tunics,10,white,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054460.jpg
54461,Women Tops & Tunics,10,white,default,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054461.jpg
54462,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054462.jpg
54463,Women Tops & Tunics,10,green,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054463.jpg
54464,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,short sleeves,default,knitted,./../Data/train_images/054464.jpg
54465,Women Tops & Tunics,10,maroon,regular,regular,high,casual,default,default,short sleeves,regular sleeves,knitted,./../Data/train_images/054465.jpg
54466,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054466.jpg
54467,Women Tops & Tunics,10,white,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054467.jpg
54468,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,printed,solid,short sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054468.jpg
54469,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,default,default,sleeveless,regular sleeves,knitted,./../Data/train_images/054469.jpg
54470,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default,./../Data/train_images/054470.jpg
54471,Women Tops & Tunics,10,navy blue,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,default,./../Data/train_images/054471.jpg
54472,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054472.jpg
54473,Women Tops & Tunics,10,pink,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054473.jpg
54474,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,default,short sleeves,regular sleeves,knitted,./../Data/train_images/054474.jpg
54475,Women Tops & Tunics,10,white,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054475.jpg
54476,Women Tops & Tunics,10,pink,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,default,knitted,./../Data/train_images/054476.jpg
54477,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054477.jpg
54478,Women Tops & Tunics,10,black,regular,regular,round neck,casual,default,default,short sleeves,regular sleeves,tie-ups,./../Data/train_images/054478.jpg
54479,Women Tops & Tunics,10,blue,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054479.jpg
54480,Women Tops & Tunics,10,maroon,regular,regular,round neck,casual,printed,typography,short sleeves,regular sleeves,default,./../Data/train_images/054480.jpg
54481,Women Tops & Tunics,10,multicolor,regular,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054481.jpg
54482,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054482.jpg
54483,Women Tops & Tunics,10,black,default,regular,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,default,./../Data/train_images/054483.jpg
54484,Women Tops & Tunics,10,pink,regular,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054484.jpg
54485,Women Tops & Tunics,10,blue,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054485.jpg
54486,Women Tops & Tunics,10,maroon,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054486.jpg
54487,Women Tops & Tunics,10,peach,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,default,./../Data/train_images/054487.jpg
54488,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,printed,default,short sleeves,regular sleeves,knitted,./../Data/train_images/054488.jpg
54489,Women Tops & Tunics,10,pink,boxy,regular,round neck,casual,printed,default,short sleeves,default,knitted,./../Data/train_images/054489.jpg
54490,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054490.jpg
54491,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,default,applique,./../Data/train_images/054491.jpg
54492,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054492.jpg
54493,Women Tops & Tunics,10,peach,regular,regular,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054493.jpg
54494,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054494.jpg
54495,Women Tops & Tunics,10,green,default,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054495.jpg
54496,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,knitted,./../Data/train_images/054496.jpg
54497,Women Tops & Tunics,10,blue,regular,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054497.jpg
54498,Women Tops & Tunics,10,multicolor,fitted,regular,round neck,casual,printed,default,long sleeves,regular sleeves,knitted,./../Data/train_images/054498.jpg
54499,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,default,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054499.jpg
54500,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups,./../Data/train_images/054500.jpg
54501,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,knitted,./../Data/train_images/054501.jpg
54502,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,default,default,short sleeves,regular sleeves,knitted,./../Data/train_images/054502.jpg
54503,Women Tops & Tunics,10,black,regular,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054503.jpg
54504,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,long sleeves,puff sleeves,knitted,./../Data/train_images/054504.jpg
54505,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,printed,solid,short sleeves,regular sleeves,default,./../Data/train_images/054505.jpg
54506,Women Tops & Tunics,10,white,default,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054506.jpg
54507,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,default,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054507.jpg
54508,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054508.jpg
54509,Women Tops & Tunics,10,multicolor,regular,regular,default,casual,printed,floral,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054509.jpg
54510,Women Tops & Tunics,10,pink,regular,crop,v-neck,casual,solid,solid,sleeveless,sleeveless,knitted,./../Data/train_images/054510.jpg
54511,Women Tops & Tunics,10,white,fitted,regular,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054511.jpg
54512,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054512.jpg
54513,Women Tops & Tunics,10,red,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054513.jpg
54514,Women Tops & Tunics,10,white,fitted,regular,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054514.jpg
54515,Women Tops & Tunics,10,white,fitted,crop,high,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054515.jpg
54516,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,default,long sleeves,regular sleeves,knitted,./../Data/train_images/054516.jpg
54517,Women Tops & Tunics,10,white,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054517.jpg
54518,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,default,solid,short sleeves,regular sleeves,default,./../Data/train_images/054518.jpg
54519,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,sleeveless,regular sleeves,knitted,./../Data/train_images/054519.jpg
54520,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,default,short sleeves,regular sleeves,knitted,./../Data/train_images/054520.jpg
54521,Women Tops & Tunics,10,maroon,fitted,regular,v-neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054521.jpg
54522,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,ruffles,./../Data/train_images/054522.jpg
54523,Women Tops & Tunics,10,blue,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054523.jpg
54524,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054524.jpg
54525,Women Tops & Tunics,10,red,regular,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054525.jpg
54526,Women Tops & Tunics,10,pink,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,ruffles,./../Data/train_images/054526.jpg
54527,Women Tops & Tunics,10,green,regular,regular,high,casual,solid,solid,three-quarter sleeves,default,default,./../Data/train_images/054527.jpg
54528,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted,./../Data/train_images/054528.jpg
54529,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles,./../Data/train_images/054529.jpg
54530,Women Tops & Tunics,10,default,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054530.jpg
54531,Women Tops & Tunics,10,default,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054531.jpg
54532,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,knitted,./../Data/train_images/054532.jpg
54533,Women Tops & Tunics,10,default,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054533.jpg
54534,Women Tops & Tunics,10,pink,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054534.jpg
54535,Women Tops & Tunics,10,pink,fitted,regular,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted,./../Data/train_images/054535.jpg
54536,Women Tops & Tunics,10,white,fitted,regular,default,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054536.jpg
54537,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,knitted,./../Data/train_images/054537.jpg
54538,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,knitted,./../Data/train_images/054538.jpg
54539,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default,./../Data/train_images/054539.jpg
54540,Women Tops & Tunics,10,peach,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054540.jpg
54541,Women Tops & Tunics,10,yellow,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054541.jpg
54542,Women Tops & Tunics,10,white,fitted,regular,high,casual,default,default,short sleeves,regular sleeves,knitted,./../Data/train_images/054542.jpg
54543,Women Tops & Tunics,10,white,fitted,regular,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054543.jpg
54544,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,knitted,./../Data/train_images/054544.jpg
54545,Women Tops & Tunics,10,default,default,crop,round neck,casual,solid,solid,sleeveless,regular sleeves,knitted,./../Data/train_images/054545.jpg
54546,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,solid,solid,sleeveless,sleeveless,knitted,./../Data/train_images/054546.jpg
54547,Women Tops & Tunics,10,black,default,regular,high,casual,solid,solid,short sleeves,default,applique,./../Data/train_images/054547.jpg
54548,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054548.jpg
54549,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,knitted,./../Data/train_images/054549.jpg
54550,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054550.jpg
54551,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054551.jpg
54552,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054552.jpg
54553,Women Tops & Tunics,10,pink,regular,crop,round neck,casual,printed,default,short sleeves,regular sleeves,knitted,./../Data/train_images/054553.jpg
54554,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,tie-ups,./../Data/train_images/054554.jpg
54555,Women Tops & Tunics,10,blue,regular,regular,default,casual,solid,solid,short sleeves,default,knitted,./../Data/train_images/054555.jpg
54556,Women Tops & Tunics,10,green,fitted,crop,default,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054556.jpg
54557,Women Tops & Tunics,10,black,fitted,regular,default,casual,printed,typography,long sleeves,regular sleeves,knitted,./../Data/train_images/054557.jpg
54558,Women Tops & Tunics,10,default,boxy,crop,v-neck,casual,printed,graphic,short sleeves,regular sleeves,knitted,./../Data/train_images/054558.jpg
54559,Women Tops & Tunics,10,pink,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,puff sleeves,knitted,./../Data/train_images/054559.jpg
54560,Women Tops & Tunics,10,white,regular,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054560.jpg
54561,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054561.jpg
54562,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054562.jpg
54563,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054563.jpg
54564,Women Tops & Tunics,10,pink,regular,regular,sweetheart neck,casual,solid,solid,short sleeves,regular sleeves,ruffles,./../Data/train_images/054564.jpg
54565,Women Tops & Tunics,10,maroon,fitted,regular,high,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054565.jpg
54566,Women Tops & Tunics,10,blue,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054566.jpg
54567,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted,./../Data/train_images/054567.jpg
54568,Women Tops & Tunics,10,pink,fitted,crop,default,casual,solid,solid,short sleeves,default,knitted,./../Data/train_images/054568.jpg
54569,Women Tops & Tunics,10,white,fitted,regular,default,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054569.jpg
54570,Women Tops & Tunics,10,navy blue,fitted,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054570.jpg
54571,Women Tops & Tunics,10,pink,fitted,regular,square neck,casual,solid,solid,short sleeves,default,ruffles,./../Data/train_images/054571.jpg
54572,Women Tops & Tunics,10,black,regular,regular,round neck,casual,printed,quirky,short sleeves,default,waist tie-ups,./../Data/train_images/054572.jpg
54573,Women Tops & Tunics,10,yellow,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054573.jpg
54574,Women Tops & Tunics,10,black,fitted,regular,high,casual,printed,default,long sleeves,regular sleeves,knitted,./../Data/train_images/054574.jpg
54575,Women Tops & Tunics,10,white,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054575.jpg
54576,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default,./../Data/train_images/054576.jpg
54577,Women Tops & Tunics,10,peach,fitted,regular,high,casual,solid,solid,three-quarter sleeves,regular sleeves,ruffles,./../Data/train_images/054577.jpg
54578,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,printed,solid,short sleeves,default,knitted,./../Data/train_images/054578.jpg
54579,Women Tops & Tunics,10,red,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,knitted,./../Data/train_images/054579.jpg
54580,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,knitted,./../Data/train_images/054580.jpg
54581,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,default,default,short sleeves,regular sleeves,knitted,./../Data/train_images/054581.jpg
54582,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054582.jpg
54583,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,quirky,three-quarter sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054583.jpg
54584,Women Tops & Tunics,10,pink,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054584.jpg
54585,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054585.jpg
54586,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,default,knitted,./../Data/train_images/054586.jpg
54587,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054587.jpg
54588,Women Tops & Tunics,10,white,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054588.jpg
54589,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054589.jpg
54590,Women Tops & Tunics,10,peach,default,regular,high,casual,solid,solid,short sleeves,default,applique,./../Data/train_images/054590.jpg
54591,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,printed,default,short sleeves,regular sleeves,knitted,./../Data/train_images/054591.jpg
54592,Women Tops & Tunics,10,white,regular,regular,round neck,casual,solid,solid,short sleeves,default,knitted,./../Data/train_images/054592.jpg
54593,Women Tops & Tunics,10,white,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054593.jpg
54594,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,knitted,./../Data/train_images/054594.jpg
54595,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,default,./../Data/train_images/054595.jpg
54596,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054596.jpg
54597,Women Tops & Tunics,10,white,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054597.jpg
54598,Women Tops & Tunics,10,black,regular,regular,high,casual,default,default,long sleeves,regular sleeves,knitted,./../Data/train_images/054598.jpg
54599,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054599.jpg
54600,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default,./../Data/train_images/054600.jpg
54601,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054601.jpg
54602,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054602.jpg
54603,Women Tops & Tunics,10,pink,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054603.jpg
54604,Women Tops & Tunics,10,navy blue,fitted,crop,high,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054604.jpg
54605,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,default,default,long sleeves,default,knitted,./../Data/train_images/054605.jpg
54606,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,graphic,long sleeves,regular sleeves,knitted,./../Data/train_images/054606.jpg
54607,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,printed,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054607.jpg
54608,Women Tops & Tunics,10,white,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles,./../Data/train_images/054608.jpg
54609,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054609.jpg
54610,Women Tops & Tunics,10,black,default,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,knitted,./../Data/train_images/054610.jpg
54611,Women Tops & Tunics,10,pink,regular,regular,high,casual,printed,floral,short sleeves,puff sleeves,knitted,./../Data/train_images/054611.jpg
54612,Women Tops & Tunics,10,red,regular,regular,round neck,casual,printed,floral,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054612.jpg
54613,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,ruffles,./../Data/train_images/054613.jpg
54614,Women Tops & Tunics,10,white,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054614.jpg
54615,Women Tops & Tunics,10,white,fitted,regular,high,casual,printed,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054615.jpg
54616,Women Tops & Tunics,10,multicolor,regular,regular,default,casual,solid,solid,short sleeves,default,ruffles,./../Data/train_images/054616.jpg
54617,Women Tops & Tunics,10,pink,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054617.jpg
54618,Women Tops & Tunics,10,peach,fitted,crop,round neck,casual,solid,typography,short sleeves,regular sleeves,tie-ups,./../Data/train_images/054618.jpg
54619,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,knitted,./../Data/train_images/054619.jpg
54620,Women Tops & Tunics,10,green,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054620.jpg
54621,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted,./../Data/train_images/054621.jpg
54622,Women Tops & Tunics,10,yellow,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,default,applique,./../Data/train_images/054622.jpg
54623,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054623.jpg
54624,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054624.jpg
54625,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,waist tie-ups,./../Data/train_images/054625.jpg
54626,Women Tops & Tunics,10,white,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054626.jpg
54627,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted,./../Data/train_images/054627.jpg
54628,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054628.jpg
54629,Women Tops & Tunics,10,white,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,ruffles,./../Data/train_images/054629.jpg
54630,Women Tops & Tunics,10,yellow,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054630.jpg
54631,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted,./../Data/train_images/054631.jpg
54632,Women Tops & Tunics,10,white,fitted,regular,high,casual,solid,solid,long sleeves,puff sleeves,knitted,./../Data/train_images/054632.jpg
54633,Women Tops & Tunics,10,white,regular,regular,default,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054633.jpg
54634,Women Tops & Tunics,10,green,regular,regular,default,casual,solid,solid,long sleeves,regular sleeves,tie-ups,./../Data/train_images/054634.jpg
54635,Women Tops & Tunics,10,default,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted,./../Data/train_images/054635.jpg
54636,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,solid,solid,short sleeves,default,knitted,./../Data/train_images/054636.jpg
